Id,Subject,TextBody,FromName,FromAddress,ToAddress,Status,MessageDate,CreatedDate,Incoming,HasAttachment,ParentId,RelatedToId,RelatedToType
02sukDGRSt0XC5kIZB,Service update,This is a synthetic message regarding service update. No response is required.,Daro A. Norrell-Oak,1091 Christina View,crm-support@example.invalid,Sent,2024-06-28T09:36:00Z,2024-06-28T06:00:26Z,1,0,,01tPHiS44NBUdL8I3C,Product2
02sTDrGmXb0UcAwYHT,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,ceryn-r.orvell-quill.877-3275@example.invalid,Draft,2025-07-30T00:21:38Z,2025-07-30T19:19:14Z,0,0,500i6KSoLAnIGUUA1M,001TBaHImIEtjplQN7,Account
02si9j48OKk0A6EA76,Service update,This is a synthetic message regarding service update. No response is required.,Bexa I. Quillen-Ash,5844 Butler Freeway,crm-support@example.invalid,Sent,2021-06-24T17:48:05Z,2021-06-24T10:41:41Z,1,0,50034M0Qkp8qAeDAMQ,500sV1cGk78RQolQL3,Case
02sEOnjfryyxIngIQX,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Aven Z. Rellor-Crest,70526 Michael Causeway,crm-support@example.invalid,Draft,2026-05-17T17:07:11Z,2026-05-17T01:15:47Z,1,0,500B0jrdT3oMGJdA97,500e6bVSrhd4CaaIF4,Case
02sUqBt3bn6erDOAQE,Service update,This is a synthetic message regarding service update. No response is required.,Veya P. Belnor-Fen,2023 Krueger Flats,crm-support@example.invalid,Read,2025-06-16T11:39:30Z,2025-06-16T22:36:08Z,1,1,,01665LIM3G7O2IEIRV,Opportunity
02szx19ZAiIJohPQKE,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,tovan-g.denvik-hart.881-322@example.invalid,Read,2024-05-12T21:56:32Z,2024-05-12T02:13:47Z,0,0,,,
02sXnepsLKvefdOYWQ,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,sena-x.esmere-jade.882-7845@example.invalid,Draft,2021-10-23T01:55:09Z,2021-10-23T18:03:30Z,0,1,,,
02swh6A4TaKeX5YQU7,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,raviq-o.galenor-lake.883-9192@example.invalid,Draft,2024-03-15T12:33:16Z,2024-03-15T11:18:12Z,0,1,500selSdpl85TbuQCI,001DB4qra8rmNKiQ0K,Account
02sOxJR8jS3VBAMQIV,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,pella-f.iverne-north.884-2387@example.invalid,Draft,2021-03-05T12:26:45Z,2021-03-05T19:44:01Z,0,0,,701fkp1RoMk6AO1AXX,Campaign
02sOBMFcXMslCfIIJA,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,orin-w.jassel-pine.885-5992@example.invalid,Draft,2021-03-23T04:26:04Z,2021-03-23T19:53:54Z,0,0,500li8k7bHARxF0IGV,711nKDDjsWx7USFADB,Opportunity
02sgjX55Jz3tzG7AWZ,Product question,This is a synthetic message regarding product question. No response is required.,Nali N. Lioren-Reed,079 Ryan Throughway,crm-support@example.invalid,Sent,2022-12-21T20:29:29Z,2022-12-21T23:38:22Z,1,1,,500hzj7G15Vpp6hQNR,Case
02sdCugNv3pTQEHQNV,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Miren E. Norrell-Bay,303 Allen Alley,crm-support@example.invalid,Sent,2024-10-28T14:56:50Z,2024-10-28T17:28:31Z,1,1,,021EN8Fd1z1p8WxA9N,Opportunity
02sUQ8KDLHokpCjACL,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Lumo V. Orvell-Dell,1537 Cory Summit,crm-support@example.invalid,Draft,2024-01-22T01:49:32Z,2024-01-22T06:38:33Z,1,1,,001Dr3VLTdygyPzIUT,Account
02scgdq8arfGzJTYF9,Service update,This is a synthetic message regarding service update. No response is required.,Kessa M. Quillen-Fen,781 Contreras Harbors,crm-support@example.invalid,Draft,2026-04-23T19:35:43Z,2026-04-23T07:41:00Z,1,0,,001oowXHzEaXod1YS1,Account
02sJMlyvLmoo2doAUK,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Jorin D. Aldren-Isle,3239 Ayala Summit,crm-support@example.invalid,Read,2022-08-21T23:01:27Z,2022-08-21T13:09:08Z,1,0,,500A5ZOUTr6H8cVIZY,Case
02sdNBd5IUtGQA7AFJ,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,ivara-u.belnor-knoll.891-1542@example.invalid,Draft,2022-02-06T18:32:30Z,2022-02-06T20:34:45Z,0,0,500olBqyVP8BTaDQAS,500EESYs3YePtRPYZP,Case
02suUkguOwKIKj7QN4,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,fenn-l.denvik-moor.892-7782@example.invalid,Draft,2025-05-06T03:47:55Z,2025-05-06T18:28:45Z,0,0,5005Nrq1RMv4mQvYLT,,
02srHpU6mTtss8lYMN,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Elari C. Farlowe-Oak,851 Kristi Route,crm-support@example.invalid,Sent,2024-06-08T23:21:52Z,2024-06-08T14:22:24Z,1,0,500BgFwbAr2AAYXI1L,,
02s1KKph7WGVUMuATG,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Daro T. Galenor-Quill,45212 Michael Court,crm-support@example.invalid,Read,2021-05-08T00:04:47Z,2021-05-08T22:02:41Z,1,0,5009jZH2kJVWUyTQ9W,01thwlljDEzVPFeIOR,Product2
02sMu6RSwVLLOOtYNG,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,ceryn-k.iverne-ash.895-9825@example.invalid,Sent,2025-09-09T01:02:25Z,2025-09-09T06:51:20Z,0,1,,500UJEy9vlaphnDYJN,Opportunity
02s77tnVsYj0ShNIDG,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,bexa-b.kelmere-crest.896-9278@example.invalid,Read,2024-08-11T02:24:57Z,2024-08-11T14:04:05Z,0,0,,02iqh6Tz7StZnEOI7N,Asset
02sOpZ8KPYSVURVYJ1,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Aven S. Lioren-Elm,21190 Patricia Canyon,crm-support@example.invalid,Read,2023-03-11T20:34:37Z,2023-03-11T01:08:49Z,1,0,,001Fy7Iibsp9HpGQV5,Account
02sE1PZNiv0iFDPI3Z,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,veya-i.norrell-glen.898-9295@example.invalid,Sent,2024-04-28T00:05:46Z,2024-04-28T04:52:09Z,0,1,500X1Hbrm8NDiMNA27,51t3wh0xqrmcVhtYX8,Order
02sMTJ7iX8TYNcdY75,Product question,This is a synthetic message regarding product question. No response is required.,Tovan Z. Orvell-Isle,378 Brian Forest,crm-support@example.invalid,Draft,2022-12-17T00:13:59Z,2022-12-17T01:20:08Z,1,0,,,
02sLLI1O8lmUxmsYM0,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,sena-q.quillen-knoll.900-7187@example.invalid,Sent,2022-11-27T00:43:05Z,2022-11-27T00:24:48Z,0,0,,51t4ISe2oquT5onIYK,Opportunity
02spIwL2vVRnfGjQCC,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,raviq-h.aldren-north.901-5516@example.invalid,Draft,2024-05-15T13:34:42Z,2024-05-15T17:25:06Z,0,0,,701fmMnRrUO2XdcI3Y,Campaign
02sytXdGLi9ukwFIEU,Service update,This is a synthetic message regarding service update. No response is required.,Pella Y. Belnor-Pine,33016 Tammy Harbor,crm-support@example.invalid,Read,2025-05-14T06:44:37Z,2025-05-14T17:53:40Z,1,0,500n68PWt0j123qQET,5004Mqe0fPMz4ocA9E,Case
02suERQUHyr7eGTIRL,Service update,This is a synthetic message regarding service update. No response is required.,Orin P. Denvik-Reed,377 Kim Glen,crm-support@example.invalid,Sent,2021-12-14T08:19:02Z,2021-12-14T20:55:36Z,1,0,,02icNJrjooDqU56QAD,Asset
02swEFAzEncnDJzYC7,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Nali G. Farlowe-Bay,476 Martin Forges,crm-support@example.invalid,Sent,2024-07-16T04:44:03Z,2024-07-16T07:35:26Z,1,0,500js2OEdZ8vqxpA5C,001OPCPaC5KbkUKAXY,Account
02sqY7i0bmcRcu3A6A,Service update,This is a synthetic message regarding service update. No response is required.,Miren X. Galenor-Dell,899 Courtney Pines,crm-support@example.invalid,Sent,2026-01-28T21:35:58Z,2026-01-28T10:21:07Z,1,0,,721L9PVNy9jMezEQVX,Opportunity
02slUFWKhykfNe2A7E,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Lumo O. Iverne-Fen,0557 Amanda Park,crm-support@example.invalid,Read,2024-01-03T13:35:08Z,2024-01-03T21:52:09Z,1,0,500O5gvrCqQXvWwASF,82itXwKAVNO8tSuYZE,Opportunity
02sn9n5JRyOgHiaIP9,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Kessa F. Kelmere-Hart,614 Orozco Course,crm-support@example.invalid,Read,2023-09-16T02:10:47Z,2023-09-16T15:01:19Z,1,1,,,
02sa32UthMBMk5MYJ7,Product question,This is a synthetic message regarding product question. No response is required.,Jorin W. Lioren-Jade,904 George Estate,crm-support@example.invalid,Sent,2024-12-26T14:18:08Z,2024-12-26T12:25:09Z,1,0,,02ijdxnwSPefUADA5W,Asset
02s3XNi7kLK8vkyAL3,Product question,This is a synthetic message regarding product question. No response is required.,Ivara N. Norrell-Lake,82611 Jason Drives,crm-support@example.invalid,Sent,2024-05-30T15:34:51Z,2024-05-30T00:08:10Z,1,0,,001jsWcaI2ueqNkQ4J,Account
02sEp0UsQP5AiGIQNJ,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,fenn-e.prynn-north.910-6180@example.invalid,Draft,2024-09-28T06:58:50Z,2024-09-28T04:39:23Z,0,0,,001z1doamdywpaZI4C,Account
02s8t5Cto5JxdiZADN,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,elari-v.quillen-pine.911-2601@example.invalid,Sent,2021-11-28T11:45:14Z,2021-11-28T01:11:30Z,0,0,,500KOXJDdMZna1KQV6,Case
02srvwtsQ2zFnzhA83,Product question,This is a synthetic message regarding product question. No response is required.,Daro M. Aldren-Ash,36468 Ho Well,crm-support@example.invalid,Read,2024-10-21T16:33:44Z,2024-10-21T21:25:51Z,1,0,,711TqEY7BjKLTQuYL2,Opportunity
02shpjdCRcTrZOgQLP,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Ceryn D. Corven-Crest,58814 Rivera Dale,crm-support@example.invalid,Sent,2025-01-31T20:29:09Z,2025-01-31T07:44:40Z,1,0,,800zUFqhmCa1rQWYGD,Contract
02sfy2Cf3h3twsRYBQ,Service update,This is a synthetic message regarding service update. No response is required.,Bexa U. Denvik-Elm,911 Timothy Valley,crm-support@example.invalid,Sent,2024-05-21T21:49:06Z,2024-05-21T23:17:07Z,1,0,,7101dUkY1U35qLtQLO,Opportunity
02ssCxAvtemD54vQXC,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,aven-l.farlowe-glen.915-6750@example.invalid,Read,2024-10-18T02:14:39Z,2024-10-18T18:04:45Z,0,0,,,
02stG2HmGDgOO49AHH,Service update,This is a synthetic message regarding service update. No response is required.,Veya B. Hollin-Isle,8905 Harrison Parkways,crm-support@example.invalid,Read,2023-07-10T11:19:37Z,2023-07-10T02:25:25Z,1,0,5005MwTJIXGRoNWIEH,01tV2dvwb7kXQVhITI,Product2
02sum1wW5hUc530AFQ,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Tovan S. Iverne-Knoll,0542 Blair Plaza,crm-support@example.invalid,Read,2024-04-16T06:11:16Z,2024-04-16T09:58:19Z,1,0,5009Y4Hkt9I8SpYIR3,811IKf3SqoVMMPZA2A,Order
02sN6mimFQc3VD6IS2,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,sena-j.kelmere-moor.918-6718@example.invalid,Read,2025-02-14T21:59:28Z,2025-02-14T18:53:20Z,0,0,,001yauEEDknBCyrAL7,Account
02sHtk4E3uQp0DSA0L,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,raviq-a.mavren-oak.919-2086@example.invalid,Read,2022-04-19T19:54:08Z,2022-04-19T12:16:19Z,0,0,500qHQiMMzPNqAXQI9,500o1BUd2osTGDBQEW,Case
02sP6vCvkZisx1YI75,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,pella-r.norrell-quill.920-6194@example.invalid,Sent,2024-08-01T03:14:22Z,2024-08-01T21:44:07Z,0,0,,02inTsPnNxAUT5JQN2,Asset
02sE6nnFU1fboZHQQ7,Service update,This is a synthetic message regarding service update. No response is required.,Orin I. Prynn-Ash,428 Jimenez Gateway,crm-support@example.invalid,Read,2021-11-29T19:22:12Z,2021-11-29T19:04:07Z,1,1,500UyCGgpnadxc9AYH,001wZQxrqs61HJWYCI,Account
02s8pyDfWSDm2AFI68,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Nali Z. Quillen-Crest,631 Yu Glen,crm-support@example.invalid,Sent,2024-03-10T04:44:55Z,2024-03-10T23:44:43Z,1,0,500a71OgRKKcEaWIIJ,001PGT3RTshcjoGA36,Account
02s1oOGb1GEooJmQGR,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Miren Q. Aldren-Fen,4898 Kelsey Street,crm-support@example.invalid,Draft,2021-10-24T01:34:48Z,2021-10-24T15:07:15Z,1,0,,800kockSrUGlb2QALM,Contract
02sZRd9UFvRqAMBA9Z,Product question,This is a synthetic message regarding product question. No response is required.,Lumo H. Corven-Hart,21119 Fox Stravenue,crm-support@example.invalid,Read,2024-01-25T13:15:49Z,2024-01-25T00:33:20Z,1,0,,800PautxQ8EMxicIAU,Contract
02s9DbUL6QUIRjRABX,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,kessa-y.denvik-jade.925-4730@example.invalid,Sent,2024-09-19T06:20:18Z,2024-09-19T07:26:00Z,0,0,,500bhkxDOvAdKVOYAL,Case
02sAm70kopSpD9OQ81,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,jorin-p.farlowe-lake.926-4736@example.invalid,Sent,2021-10-02T08:34:08Z,2021-10-02T20:29:53Z,0,0,50040RONtSpADJ8Y9S,,
02s9mGo8hI2CuBII5D,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,ivara-g.hollin-north.927-923@example.invalid,Read,2022-11-02T12:13:13Z,2022-11-02T11:26:40Z,0,0,,01taxYZ2MCJ1bDrY7X,Product2
02sb92YCD4s6crYAWC,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Fenn X. Iverne-Pine,688 Alex Ferry,crm-support@example.invalid,Draft,2024-05-11T21:51:55Z,2024-05-11T21:14:01Z,1,0,,01tK4wWzmqn0gSVI9U,Product2
02sQK8zLkA9d6RaATQ,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,elari-o.kelmere-reed.929-8587@example.invalid,Draft,2023-08-06T03:14:26Z,2023-08-06T11:41:18Z,0,0,,516T1jyYjH3KRCII9F,Opportunity
02sPz9ffs9JgqBaA8E,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Daro F. Mavren-Bay,365 Anderson Centers,crm-support@example.invalid,Draft,2022-01-08T15:57:56Z,2022-01-08T18:01:29Z,1,0,,,
02sQ7IovmRK74lKYIX,Service update,This is a synthetic message regarding service update. No response is required.,Ceryn W. Norrell-Dell,6114 Heather Walks,crm-support@example.invalid,Read,2025-03-31T17:25:29Z,2025-03-31T07:41:51Z,1,0,,,
02stPCKLKGt8R2lAPG,Service update,This is a synthetic message regarding service update. No response is required.,Bexa N. Prynn-Fen,106 Gail Cliffs,crm-support@example.invalid,Read,2022-03-22T01:47:01Z,2022-03-22T06:06:29Z,1,1,,500XG8Nn2qy03aLQN6,Case
02s0fJuB7q8bdAMAXK,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,aven-e.rellor-hart.933-8548@example.invalid,Draft,2025-01-10T20:49:49Z,2025-01-10T00:08:29Z,0,1,500AK7DcYGk0xvXATU,51tfA8ZEmE4BtVvAE8,Opportunity
02sNev7YQXp1AKXA07,Service update,This is a synthetic message regarding service update. No response is required.,Veya U. Aldren-Knoll,13480 Deleon Junctions,crm-support@example.invalid,Read,2021-06-22T17:24:16Z,2021-06-22T15:45:05Z,1,0,,0014BI0PTpGJAb4ICJ,Account
02s04zPeVNmrKVxYCS,Service update,This is a synthetic message regarding service update. No response is required.,Tovan L. Corven-Moor,4926 Wang Ports,crm-support@example.invalid,Sent,2025-04-28T17:52:35Z,2025-04-28T04:53:00Z,1,0,,001CAWJWrCJUDD2Q42,Account
02s0dhGmZwKziySY27,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,sena-c.esmere-oak.936-1281@example.invalid,Draft,2024-06-02T10:57:15Z,2024-06-02T16:29:48Z,0,0,,5006k1RoD5DB8ghQON,Case
02snEAkKdRTWUkJQTL,Service update,This is a synthetic message regarding service update. No response is required.,Raviq T. Farlowe-Quill,23426 Elliott Centers,crm-support@example.invalid,Read,2025-10-22T23:13:02Z,2025-10-22T05:54:24Z,1,0,500xZVEk5M2JjLqYX5,001Yuy98mwACfhVANS,Account
02sctXZ5EPAWpOxY3M,Service update,This is a synthetic message regarding service update. No response is required.,Pella K. Hollin-Ash,040 Choi Shore,crm-support@example.invalid,Draft,2021-05-24T09:55:07Z,2021-05-24T19:53:24Z,1,0,,01tumnfMgDuHzp5IGE,Product2
02suvjucZ1Hwu1FQ5N,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,orin-b.jassel-crest.939-8343@example.invalid,Draft,2025-06-12T23:52:29Z,2025-06-12T16:09:50Z,0,0,,701baEWnGlBqdzhA9Z,Campaign
02s7nUyznSZ6d66AEK,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,nali-s.kelmere-elm.940-1074@example.invalid,Sent,2023-11-11T20:08:25Z,2023-11-11T07:19:42Z,0,0,500f61BpyTgjasgI12,7005T6wdbglTEz3I7C,Order
02sTNRqBenqmuOzIUD,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,miren-j.mavren-glen.941-6187@example.invalid,Draft,2025-03-21T22:38:09Z,2025-03-21T11:42:21Z,0,0,,500mXc2wlA3hfqYQHM,Case
02sZ8lCnn46IJdXA3M,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,lumo-a.orvell-isle.942-4421@example.invalid,Read,2024-04-27T16:05:47Z,2024-04-27T07:14:03Z,0,0,,816p3J8VmnEOsVcISX,Opportunity
02s50L288jZiRFYQ9S,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Kessa R. Prynn-Knoll,238 Duncan Terrace,crm-support@example.invalid,Sent,2024-06-23T14:28:13Z,2024-06-23T11:19:42Z,1,0,,701Y1pqcY2jefLaYDN,Campaign
02sFOVhMfQa7cC1AR2,Service update,This is a synthetic message regarding service update. No response is required.,Jorin I. Rellor-Moor,95001 Rose Ridge,crm-support@example.invalid,Draft,2023-04-15T12:42:55Z,2023-04-15T10:06:08Z,1,0,,001lpuGrFmSTBnuY0M,Account
