Id,CaseNumber,Subject,Status,Priority,Origin,Type,Reason,SuppliedName,SuppliedEmail,Description,ClosedDate,CreatedDate,IsClosed,AccountId,AssetId,ContactId,ParentId,ProductId
500sPSvPjJHQS8cYP4,287,Service request,New,High,Email,Question,Other,Ronald C. Herrera,ronald-c.herrera.762-3801@example.invalid,Request for assistance with service request in a synthetic environment.,,2021-11-10T02:01:10Z,0,001LT9I3sxXG212YUI,02ivFfZtfpAjCpCIM7,003fKL1ajAUvZsZQGZ,,01tehSnAF5tx1G7IVN
500g0HY9Y58BqPQAB5,288,Integration setup,Escalated,Medium,Email,Feature Request,Installation,Joshua M. Bennett,joshua-m.bennett.104-7973@example.invalid,Request for assistance with integration setup in a synthetic environment.,,2023-10-18T01:07:34Z,0,001PcZ9V15a5LqkQLE,02i1I5CVAgXs2LtASO,003SuS97kgzeiZsYFR,500UHEgkrAyA2KjALX,01t5RWDmHRgJiIMYJP
500cDLO2cYGA4rzYLP,289,Integration setup,Escalated,High,Phone,Question,Other,Diane M. Gray,diane-m.gray.597-0495@example.invalid,Request for assistance with integration setup in a synthetic environment.,,2022-11-01T10:30:08Z,0,001zKmRfZNU4LdqIBJ,02iIqziTba1aty8YQ5,003IuK23eZcB1LhYG4,,01t2bA7wlnQeUCxIWS
500wWU0wFevpiyeAXZ,290,Service request,Closed,Medium,Web,Feature Request,Other,Angela A. Stokes,angela-a.stokes.810-4193@example.invalid,Request for assistance with service request in a synthetic environment.,2023-12-04T17:33:25Z,2023-11-12T21:58:55Z,1,001u2iK4bExNbRFYPR,,003S1Fiv96YBof2I20,,01tTnVkfEjkD1grILB
500ADdIU2Xid0UkAG3,291,Billing question,Escalated,Medium,Phone,Problem,User Education,Willie D. Henderson,willie-d.henderson.104-5055@example.invalid,Request for assistance with billing question in a synthetic environment.,,2021-05-31T12:46:59Z,0,,02iFNU8cNUb7DbMIXT,003wLmgCk11X7nFIIH,500Xvl03edwo0wrAXA,01tSN9ryyEsSczxIUK
500QrZdTigUN5DeA8V,292,Access configuration,Working,Low,Phone,Question,Installation,Jacob K. Smith,jacob-k.smith.325-7847@example.invalid,Request for assistance with access configuration in a synthetic environment.,,2023-12-31T11:04:12Z,0,001aJFstC9yWgafQNG,02ibWMV8MxzWmDaY8Y,003nb25tDIA7HSQIK8,,01tP6t7BgPZZLjmA3O
500k7aj0FX1xU9dIAW,293,Service request,Working,Low,Email,Question,Performance,Justin C. Foster,justin-c.foster.175-2710@example.invalid,Request for assistance with service request in a synthetic environment.,,2023-10-18T01:35:27Z,0,001UztNJY1B3mZVQ88,02iEJ3dohG4BLOVQIU,,500LOiNRGIhMk5AIVQ,01tkY3ak5ZCRBHjYRC
50045RkiIIBmJrRAF4,294,Access configuration,Working,High,Phone,Problem,Performance,Kathleen B. Williamson,kathleen-b.williamson.037-6921@example.invalid,Request for assistance with access configuration in a synthetic environment.,,2022-07-18T14:42:51Z,0,,,003XeNeElr8msePY20,,01tNyyCG557IZVJAMV
500tQWK6gNdRabuAIS,295,Integration setup,Working,Low,Web,Feature Request,Other,Tina W. Rogers,tina-w.rogers.339-3309@example.invalid,Request for assistance with integration setup in a synthetic environment.,,2021-08-18T05:32:25Z,0,001LvVfPxnoy5b1YY0,,,500hGT4xb2LvRIWQWA,01tsLqWnGdfONUtA8Q
500bSTr2uvWMzLoA4R,296,Access configuration,Closed,Medium,Phone,Question,User Education,Kevin N. Caldwell,kevin-n.caldwell.945-227@example.invalid,Request for assistance with access configuration in a synthetic environment.,2024-07-29T09:16:05Z,2024-07-04T00:42:51Z,1,001KqKN8Jf0F9i9AKQ,02iVaNSwSIsK6HsQIN,003Fw5RxAPJU0ZdABZ,,01tsLqWnGdfONUtA8Q
500ZRMxHIAVd06mQ0A,297,Billing question,New,Medium,Email,Question,Installation,Amanda T. Williams,amanda-t.williams.296-3754@example.invalid,Request for assistance with billing question in a synthetic environment.,,2021-04-30T04:19:55Z,0,001yvWhfz01vDWFY3M,02iwRwMCv4p24IEAXX,003vxHLuLpe3BlRIW4,500nG2Kvog4SWfQQ8Y,01tnwaV2txjKBLPYKN
500nZv4NaPF6fZVQ4Y,298,Billing question,Closed,High,Email,Feature Request,User Education,Kimberly L. Lawson,kimberly-l.lawson.324-1098@example.invalid,Request for assistance with billing question in a synthetic environment.,2025-01-13T10:53:26Z,2024-12-25T00:05:27Z,1,001oowXHzEaXod1YS1,02inkpqrLii5625YWS,0038CYQ9JwDXB3qIT7,,01tkY3ak5ZCRBHjYRC
500Yludj08C3bVCIBJ,299,Performance review,Working,Medium,Phone,Question,Performance,Tina J. Nichols,tina-j.nichols.933-0987@example.invalid,Request for assistance with performance review in a synthetic environment.,,2021-03-10T20:05:49Z,0,001E8sva5lyIcGMIKX,02iA5dXdtJpWt61YWO,003nfijHXhEFiafAZN,,
500sHwuaRlPXH3qYHL,300,Billing question,New,Low,Phone,Question,Performance,James M. Moore,james-m.moore.930-5698@example.invalid,Request for assistance with billing question in a synthetic environment.,,2022-02-18T19:52:57Z,0,001EocC12jSBhyyIOU,02ikLt4rT0S0R6RI59,003TKgXEWOfUh8KAEF,,01tAMQSRO2UkPuWIWX
500aEstcaON9fMKI50,301,Service request,Escalated,High,Phone,Problem,Installation,Karen S. Morrison,karen-s.morrison.750-7520@example.invalid,Request for assistance with service request in a synthetic environment.,,2022-02-23T20:35:05Z,0,001DLqMjZmJEMS7ID7,02iAw4yqdZUm6NvY37,003S8nQsC9va6ppY6P,,01tHponlQrn8ajCQWE
50082e09MygsdhbQL7,302,Billing question,New,Medium,Phone,Feature Request,Installation,Mallory R. Stephens,mallory-r.stephens.177-8545@example.invalid,Request for assistance with billing question in a synthetic environment.,,2025-06-05T01:29:45Z,0,001qwQ0uBTzXeScQCK,02iqG3QBpc2FhpXYQF,,,01tAY0rfSqXmKmlI0S
500dpR8gW5twNftYVC,303,Billing question,Escalated,Low,Web,Problem,Performance,Sandra G. Huang,sandra-g.huang.455-2140@example.invalid,Request for assistance with billing question in a synthetic environment.,,2021-06-03T01:55:19Z,0,001ZIcBit9DhXpUAPA,02iTWDmVSDtdGlIAB3,,,01tzXDuwSIeVNvXQKW
500JMQN9tofZiKdYGX,304,Billing question,Escalated,Low,Phone,Question,Performance,Daniel C. Moyer,daniel-c.moyer.275-8222@example.invalid,Request for assistance with billing question in a synthetic environment.,,2023-09-12T07:42:36Z,0,001OphrQTgtGmAPIMC,02iLnqmwqrsKqovQHQ,003UA5xXYG9MiJhQ1A,,01tnh7cbKXHRNwtAHZ
5000c9uDL5PwaPfIH3,305,Access configuration,Escalated,Low,Email,Feature Request,Performance,Thomas C. Mccall,thomas-c.mccall.863-4954@example.invalid,Request for assistance with access configuration in a synthetic environment.,,2025-04-19T21:54:39Z,0,0011erzQJKIYYG5AUC,02irZ4HQpW4kKApYZM,0037F7ZQVrLuk6jA5E,500e5bsj5smLRciYIU,01t83HgB02KFAPlQZ2
500tVJGu3ZYpHnPYYO,306,Billing question,Escalated,High,Email,Problem,User Education,John C. Carroll,john-c.carroll.305-9844@example.invalid,Request for assistance with billing question in a synthetic environment.,,2025-07-02T04:39:41Z,0,001j6nRokzRlCs1Y07,02i3ynvezuIr0ovAJ2,003yaseL1v2yPSmYJM,,01tkY3ak5ZCRBHjYRC
500txKqU01KpJABQQT,307,Performance review,New,High,Web,Problem,Other,Tiffany I. Paul,tiffany-i.paul.115-1419@example.invalid,Request for assistance with performance review in a synthetic environment.,,2024-04-14T00:22:07Z,0,001pTWz3tTkTLr9I1D,,003kTdlZvxIFlRTQ4A,,01tTxNhlNIdTR8YQIX
5003zubED8ztMOGYU2,308,Service request,New,High,Phone,Question,Performance,Daniel M. Harper,daniel-m.harper.014-8807@example.invalid,Request for assistance with service request in a synthetic environment.,,2024-02-28T11:12:14Z,0,001FU3HbNYKm95BYPF,02igwnpVMRLmhWVYDV,003frNYz28OdxhIQXF,,01tPjohq4E615TII7M
500lae0fxldTnzmATH,309,Performance review,Working,High,Email,Question,Other,Lindsey R. Johnson,lindsey-r.johnson.479-0288@example.invalid,Request for assistance with performance review in a synthetic environment.,,2025-12-17T14:15:13Z,0,001d6L0YO7RdZlqYEZ,02i2mbLSeoAc9O0A37,003RkNOcuqO0tHhA2N,,01t3PUJZJM7z7ogYQW
500oBgTlrw3EgKSQM0,310,Billing question,Escalated,Medium,Phone,Feature Request,Installation,Courtney C. Davis,courtney-c.davis.992-8294@example.invalid,Request for assistance with billing question in a synthetic environment.,,2021-11-05T22:31:12Z,0,001BH0vNAlwEWFXALI,02iRguEqiU5cuGSAEQ,003gARJyTyhgduOYIS,,
500rl8YDBdAw2wbIRC,311,Access configuration,Closed,Low,Web,Feature Request,Installation,Richard E. Alexander,richard-e.alexander.277-7258@example.invalid,Request for assistance with access configuration in a synthetic environment.,2024-02-12T00:15:55Z,2024-02-10T00:24:12Z,1,001xCcjaWJxjfQtAJX,02iQGqsq9z65NC9IQX,003CBTA7ejmf7lHQB2,,01tRVZczygwfQeVYDN
500ackEpEhrYIqNAKF,312,Service request,New,High,Phone,Feature Request,User Education,Caleb B. Davies,caleb-b.davies.630-8058@example.invalid,Request for assistance with service request in a synthetic environment.,,2025-10-11T12:08:47Z,0,001BjMFM5mN692fQ0D,02iIe1uGFxM1lNEY4I,003M6FZ9rsV26aRAG1,,01tMUwUxqegRhgXQCH
500vu6VUNJWrtQDIZY,313,Access configuration,New,Medium,Email,Problem,Other,Gregory M. Jones,gregory-m.jones.336-6645@example.invalid,Request for assistance with access configuration in a synthetic environment.,,2024-09-11T18:06:56Z,0,001mdSX3YnkEjM0IVS,02iZsNqlad4RBe9ASZ,003nCnPWx4o3oqwAUD,500kyzJ6uWdVKu5QKW,01tE5PQcgk49jQkYPK
5003hVx7LBXUQ3RA3Y,314,Billing question,Escalated,Medium,Email,Feature Request,Installation,Julia C. Smith,julia-c.smith.898-0183@example.invalid,Request for assistance with billing question in a synthetic environment.,,2024-12-12T13:35:59Z,0,001tGz7asrOtBm8A2Y,,003iAxSVh6VBSMnYJ1,,01tvZzWWmOWS6buIKU
500uGrxKESC5uQIIZT,315,Integration setup,New,Medium,Phone,Feature Request,Installation,Wayne N. Lyons,wayne-n.lyons.354-6066@example.invalid,Request for assistance with integration setup in a synthetic environment.,,2022-05-07T08:32:24Z,0,001FzQ1Vu9hM4AsIVS,02iSA5qLccdTE5qY9B,003OSDMabqDksLrQD8,,01t45T2r1s9UOtNILZ
500dzpRKQIDJWhdQL7,316,Integration setup,Escalated,Medium,Web,Question,Performance,Karen K. Schultz,karen-k.schultz.712-4495@example.invalid,Request for assistance with integration setup in a synthetic environment.,,2023-04-01T02:50:11Z,0,001UztNJY1B3mZVQ88,02iTGKXEsUkYcDqY6O,003AjUK2cybvQvDQL1,,
5001gu7ckXfNIOtYHE,317,Performance review,Working,Medium,Web,Question,Installation,Adam M. Johnson,adam-m.johnson.001-3699@example.invalid,Request for assistance with performance review in a synthetic environment.,,2024-01-12T21:25:46Z,0,001X5lK5MbsgblUIV7,02iWduQe7nrVvmIY0D,003T3d2WiwNdnVdQCD,,01tKUFhZVuSwLH0YFY
500xMLkrW7CAb5lYQB,318,Access configuration,New,Medium,Web,Question,Other,David C. Cameron,david-c.cameron.630-9299@example.invalid,Request for assistance with access configuration in a synthetic environment.,,2021-05-06T06:50:51Z,0,001ILvT4IDtyUZiY3D,02imXPY0PIoe3QrYH3,003uN9wYtLPDV8CIDC,,01tQEBdIawGRa0EI2M
5009vC9CFLQtCVhY0V,319,Integration setup,Closed,Medium,Phone,Feature Request,Other,Kaylee D. Hill,kaylee-d.hill.003-1852@example.invalid,Request for assistance with integration setup in a synthetic environment.,2026-05-29T11:33:59Z,2026-05-16T20:41:34Z,1,001CXiPlYrfwSgoQU2,02iohr9GFm7sErmIQM,0039soCLiud9MJJQXY,,01tZQBSs1fvhCTNICA
500JnRStY81eBchIF6,320,Billing question,New,Medium,Email,Feature Request,Installation,Cynthia L. Stokes,cynthia-l.stokes.092-6383@example.invalid,Request for assistance with billing question in a synthetic environment.,,2025-02-16T10:51:54Z,0,001ltvwfHnMcdhbAJS,,0037pt2i2v3DJPZI3U,,01tP6t7BgPZZLjmA3O
500ca6PtAzZyz1iAY0,321,Billing question,Closed,Low,Web,Question,Installation,Anthony K. Robinson,anthony-k.robinson.640-6851@example.invalid,Request for assistance with billing question in a synthetic environment.,2025-07-21T13:11:06Z,2025-06-27T05:18:43Z,1,,02ipqe7pEnO6XsBYNZ,003mNOtye7GOV0vI6M,5000gDgPurqsZOPYM9,01t5RWDmHRgJiIMYJP
500xZVEk5M2JjLqYX5,322,Access configuration,New,Medium,Phone,Feature Request,Performance,Cindy J. Patterson,cindy-j.patterson.459-749@example.invalid,Request for assistance with access configuration in a synthetic environment.,,2023-04-07T16:57:34Z,0,001FU3HbNYKm95BYPF,02iOsYbeNFMFqUIIZB,003MrOyeJlczlEjQEN,,01tABpW6ZnkU3r9I20
50012PGMssyFeafQCF,323,Integration setup,Closed,High,Email,Problem,Other,Lucas C. Love,lucas-c.love.349-8875@example.invalid,Request for assistance with integration setup in a synthetic environment.,2026-01-17T05:47:57Z,2025-12-22T09:14:01Z,1,001O8ZWUKMYoipYYQ7,02iuMKKsaaI5ZJZYZ9,003HYHpYDcI6KWiYKH,,01tMUwUxqegRhgXQCH
500ESwqLiFcZoygYBZ,324,Performance review,New,Medium,Email,Problem,Performance,David S. Guzman,david-s.guzman.784-7461@example.invalid,Request for assistance with performance review in a synthetic environment.,,2024-06-09T21:28:34Z,0,001D3FX1GvU3G1mAKG,02i5nAxBj1Ipv1CATP,003NNQIxxg1LXB1IM6,500e6bVSrhd4CaaIF4,01t3PUJZJM7z7ogYQW
500FZu4cAb7kHYbAXA,325,Performance review,New,Low,Email,Question,Performance,Phillip A. Snyder,phillip-a.snyder.383-5860@example.invalid,Request for assistance with performance review in a synthetic environment.,,2021-12-12T06:18:51Z,0,001IOGBmeiQlCpGYR9,02ilaud6tWyMF9bIOS,00341xgP3uVuAHDI2M,,
500j3XEMdvccXjwAIX,326,Access configuration,Working,Low,Phone,Problem,Installation,George M. Silva,george-m.silva.065-1076@example.invalid,Request for assistance with access configuration in a synthetic environment.,,2022-06-03T20:22:09Z,0,001Rc1LJzjoerNoYJJ,02iEshGcxWiqIppYMJ,003gekCFe076ACrQZB,,01tLQO6rC3r5eZ7I1Z
5002p0P9oa1UoH0ITL,327,Billing question,New,Low,Phone,Question,Installation,Jacob E. Peterson,jacob-e.peterson.414-4226@example.invalid,Request for assistance with billing question in a synthetic environment.,,2024-02-14T17:15:08Z,0,001181P9BD1hpxgATH,02iqh6Tz7StZnEOI7N,003bnG9NZhIv4hMIRQ,,01tPHiS44NBUdL8I3C
500WCW6WhG5a741IQG,328,Integration setup,Escalated,Medium,Web,Problem,Performance,Jacob F. Alvarez,jacob-f.alvarez.796-2158@example.invalid,Request for assistance with integration setup in a synthetic environment.,,2022-01-24T18:45:24Z,0,001r2Zt5bJoZh5cI46,02iM5ooHrdzVLYUYKD,003bYmDBFVRb9zYI4J,,01tsmgmHr3RHO6MQV1
500WRMObZm1dfKiAR6,329,Performance review,Closed,Medium,Phone,Problem,Performance,April R. Maldonado,april-r.maldonado.132-6187@example.invalid,Request for assistance with performance review in a synthetic environment.,2026-03-14T17:30:56Z,2026-02-23T22:12:13Z,1,001RiZCg1UERbAvQWO,02ibJ7pW3W0RX1WYZH,0030VnwN9BYQ14jQG1,,01tjRyBfxPJZEW0YDL
500VHftT11JDDKwI1I,330,Service request,Escalated,High,Phone,Feature Request,User Education,Rebecca S. Stevenson,rebecca-s.stevenson.633-6869@example.invalid,Request for assistance with service request in a synthetic environment.,,2024-01-14T01:51:17Z,0,001j6nRokzRlCs1Y07,,003RXAjrIEuybuWI16,,01t1YY42ogr623kA2T
5009jZH2kJVWUyTQ9W,331,Access configuration,Closed,High,Web,Question,Performance,Veronica J. Fox,veronica-j.fox.219-5192@example.invalid,Request for assistance with access configuration in a synthetic environment.,2023-03-28T10:29:05Z,2023-03-19T08:13:43Z,1,001b6p7wMuocXZFIKR,02i20ADUG8hnRsrIZE,003n7bCDQPRuiOLQ4T,,01t7uoJkYp0qlw7YJC
500CVJ8gQ8BywNAYPA,332,Service request,New,Low,Phone,Question,Installation,Michael B. Sanchez,michael-b.sanchez.531-6118@example.invalid,Request for assistance with service request in a synthetic environment.,,2023-12-24T06:12:23Z,0,0012iTFLPNf13nhYPM,02iCyikjCtB0uRoIM0,003WOAiVxN3PyWHA36,,01tmpCk8Z1bGpy6A1T
500YsqZevCnCImcIXR,333,Service request,Working,Medium,Email,Feature Request,Installation,Keith G. Porter,keith-g.porter.759-899@example.invalid,Request for assistance with service request in a synthetic environment.,,2024-09-19T15:19:59Z,0,001tGz7asrOtBm8A2Y,,003iAxSVh6VBSMnYJ1,500Ws8sfg8dezGkY1J,01tDBFsgsRefO2HYYS
500F5hWHbNZAQMAIDL,334,Billing question,Closed,Medium,Email,Feature Request,Installation,Eric W. Reeves,eric-w.reeves.030-5311@example.invalid,Request for assistance with billing question in a synthetic environment.,2023-05-02T04:24:55Z,2023-04-07T16:15:08Z,1,001wZQxrqs61HJWYCI,,0030e2mL8N1jKfuYES,,01tPjohq4E615TII7M
500vIkSUHBk2gtLYGE,335,Billing question,Closed,Medium,Phone,Question,Performance,Robert C. Turner,robert-c.turner.387-7884@example.invalid,Request for assistance with billing question in a synthetic environment.,2022-03-31T21:49:18Z,2022-03-28T09:25:08Z,1,001avRKkn0zGBkGQ4J,02iSXiTVpOzTfpaIE8,003C7qNoE31DHCjADX,,01t83HgB02KFAPlQZ2
5008MIJFHvF0fznA8Z,336,Performance review,Closed,Medium,Phone,Question,User Education,Betty S. Martinez,betty-s.martinez.964-3437@example.invalid,Request for assistance with performance review in a synthetic environment.,2021-01-30T02:21:58Z,2021-01-03T10:26:38Z,1,001Ekc6ysmrBHJMQF2,02iLfeiZNNR762wY0E,003RIbSywAcBkQUAOJ,,01tPHiS44NBUdL8I3C
500e5TqEY2dT1qyQWP,337,Service request,Escalated,Low,Phone,Feature Request,Installation,Kevin K. Ball,kevin-k.ball.335-5114@example.invalid,Request for assistance with service request in a synthetic environment.,,2026-04-27T10:21:16Z,0,001GbztdrMfr2gJYIG,02iwLkJ4YXLGoUGIWW,003mYFAFR2j9W73QKR,,01tvrfAHswk6XJ6AVT
500Zmz94iab3HydQFG,338,Integration setup,Closed,Medium,Phone,Question,Installation,Jorge S. Villarreal,jorge-s.villarreal.324-5171@example.invalid,Request for assistance with integration setup in a synthetic environment.,2025-09-25T04:37:43Z,2025-09-13T13:11:39Z,1,001gQSNxeXgntf7YR3,02i0E5GmV3HuJVTYRX,003iyqX46RecmhLITB,,01tx6kM8gaCVxGVY0I
500uq6VSoCl3YfgQWQ,339,Integration setup,Escalated,Low,Phone,Feature Request,Performance,Anne D. Carpenter,anne-d.carpenter.090-4184@example.invalid,Request for assistance with integration setup in a synthetic environment.,,2024-09-19T12:11:53Z,0,001v3PBn9EDl48XQNP,02iz1RNWt1TcVmYIK2,003tAC8ufGTCRIuIRK,,01tdZ9S6FdDot0OA01
500IkiyyqAYIpXDYBC,340,Service request,Working,Low,Web,Feature Request,Installation,Kevin B. Jones,kevin-b.jones.843-1962@example.invalid,Request for assistance with service request in a synthetic environment.,,2024-02-01T08:55:59Z,0,001yvWhfz01vDWFY3M,02iwRwMCv4p24IEAXX,003vxHLuLpe3BlRIW4,,01txqvFsMP4bHGiIM8
500J31tZUfuCDAdYLV,341,Performance review,Escalated,Medium,Web,Feature Request,Installation,Laura A. Yoder,laura-a.yoder.812-0547@example.invalid,Request for assistance with performance review in a synthetic environment.,,2025-08-17T21:04:28Z,0,001UFuHNhHx2c9ZQQ9,02iiV3yb2tEbANDIDI,003rtUMibap5lyBYSD,,01tE5PQcgk49jQkYPK
5000T4dmhNDV5G2IVS,342,Billing question,New,High,Web,Question,User Education,Fernando R. Miller,fernando-r.miller.202-0756@example.invalid,Request for assistance with billing question in a synthetic environment.,,2024-12-06T22:35:28Z,0,001Ts4G5LvwmAxUY42,02i01nsGggP9PgzQRH,003dCwB44DHL6noALE,,01teaeCt6DWI9p4I4X
5006frsbaaIxgiJAVR,343,Integration setup,Working,High,Phone,Feature Request,User Education,David A. Garcia,david-a.garcia.444-8895@example.invalid,Request for assistance with integration setup in a synthetic environment.,,2025-11-10T12:53:33Z,0,001IGpX26HWSL0HQPY,02idUm4LA8hjeYzAXD,003HkQ5HI74m9CBI69,500FuEZPTaNsDUoAM3,01tHponlQrn8ajCQWE
5002EeDONYmke6mQ2K,344,Service request,New,High,Email,Question,Other,Donald H. Glass,donald-h.glass.585-2803@example.invalid,Request for assistance with service request in a synthetic environment.,,2023-02-10T19:23:32Z,0,001OXfC2jDKfDmwYPX,02iGT6Tz9uOHXN7YW1,003y9exNLox3vl9I7U,,01t8oEVI4WFAWCXA5M
500q2CxXvW0IryAQ30,345,Integration setup,Closed,Low,Email,Problem,User Education,Amanda C. Fleming,amanda-c.fleming.052-2037@example.invalid,Request for assistance with integration setup in a synthetic environment.,2024-03-05T20:07:59Z,2024-02-24T05:52:57Z,1,001j6nRokzRlCs1Y07,,00366zbKzuwry7vYR9,,01tBFNGrwq1AKgWQZM
500RhREh0xJz8d4IPP,346,Billing question,Escalated,High,Phone,Question,Installation,Chase C. Gonzales,chase-c.gonzales.289-4754@example.invalid,Request for assistance with billing question in a synthetic environment.,,2023-11-29T01:12:26Z,0,001WHkVb04B78wfY3Q,,003bb73BlgqFrPkARI,50040RONtSpADJ8Y9S,01tkY3ak5ZCRBHjYRC
500lhYI0FGTT37EQM0,347,Performance review,Escalated,High,Phone,Feature Request,Other,Luis T. Brown,luis-t.brown.107-0275@example.invalid,Request for assistance with performance review in a synthetic environment.,,2026-01-13T11:27:44Z,0,001UhwyHPMFM5liAM5,02izRbuf4dnkx5SYHY,003wXaj6lOoSXpCQZM,,01tEGaSJJp85Ed1I1V
500G0qsgXfP13wLI5P,348,Performance review,New,High,Web,Question,Installation,Brian K. Simpson,brian-k.simpson.905-3384@example.invalid,Request for assistance with performance review in a synthetic environment.,,2022-12-28T09:40:44Z,0,001GIi2sHi8hI1AQ7T,02iFmCmOesn8tj5Y4O,003t2VnqoObcnsPY8S,,01tFpX2FRUqcRnqIM9
500Ly0TsCAAVG8xAQ9,349,Performance review,Escalated,High,Phone,Feature Request,Other,Angela A. Garrison,angela-a.garrison.677-6148@example.invalid,Request for assistance with performance review in a synthetic environment.,,2024-12-25T00:53:58Z,0,0016bs349lxRsmUQ0V,02idx7dKFi9MqrnQOH,0038UpwEk35ffeBQQI,,01t5RWDmHRgJiIMYJP
5007uZEhS9KLxw6IX6,350,Access configuration,New,Low,Phone,Problem,Performance,Andre M. Owens,andre-m.owens.364-5889@example.invalid,Request for assistance with access configuration in a synthetic environment.,,2021-07-04T15:00:48Z,0,001IqN1uANorRv0AGO,02iWfou0uCAnGPqQ7J,003A3TsDpn7ZAdDIQU,,01tmpCk8Z1bGpy6A1T
500HHw7Bd7chPRnY5F,351,Service request,New,High,Email,Problem,Installation,William K. Riley,william-k.riley.095-769@example.invalid,Request for assistance with service request in a synthetic environment.,,2022-05-22T10:52:12Z,0,001JM2vogN0dvJhQHI,02i89R2P2Q3x0XIYAC,003n1jeyVachCmzIYQ,,01tVDQv03vu3kAWAII
